step,t,dt,Ts,Rd,mpp,m_dot,psat,sum_y_cond,sum_y_cond_raw,psat_over_P,eq_source,eq_exc_type,eq_exc_msg,psat_source,hvap_source,latent_source,L_v,q_g,q_l,q_diff,latent,energy_res,energy_sign,fallback_reason,finite_ok,Ts_eff,Tbub,guard_active,clamp_active,eps_bg,penalty_used,penalty_reason,n_penalty_residual,n_lambda_cap_ts,max_Ts_trial_minus_upper,ls_lambda,ls_clip_ts,ls_clip_mpp,ls_shrink_count,regime,regime_locked,sum_x_psat_over_P,Ts_upper,Ts_guard,Ts_hard
352,0.007060000000000017,2e-05,483.3647122571188,9.886063752911595e-05,0.18735810745905745,2.3010664929426706e-08,79262.40085081197,0.7822590757543743,0.7822590757543743,0.7822590757543743,computed,,,p2db,p2db,p2db,263553.42945380753,0.07240563884559817,-0.06748880453810696,0.0011484959767454014,0.0060653329546302304,-2.6703936215066726e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,483.3647122571188,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7822590757543743,486.82493318617344,486.82493318617344,489.7249331861734
353,0.007080000000000017,2e-05,483.51610709137617,9.885416406927252e-05,0.1875391878474736,2.3029888266091972e-08,79725.84935230069,0.7868329568448131,0.7868329568448131,0.7868329568448131,computed,,,p2db,p2db,p2db,263466.6831752356,0.0723315774312704,-0.06737267519158043,0.0011094980594592635,0.00606840297541403,-2.6762647887743074e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,483.51610709137617,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7868329568448131,486.82493318617344,486.82493318617344,489.7249331861734
354,0.007100000000000017,2e-05,483.6671040486585,9.884768292357113e-05,0.18771917162177115,2.304896774423947e-08,80190.4874579099,0.7914185784150989,0.7914185784150989,0.7914185784150989,computed,,,p2db,p2db,p2db,263380.11843122874,0.07225777248222798,-0.06725704176523652,0.0010707025483836204,0.006071435947539971,-2.682164889494798e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,483.6671040486585,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7914185784150989,486.82493318617344,486.82493318617344,489.7249331861734
355,0.007120000000000017,2e-05,483.8177067440765,9.88411941292553e-05,0.1878980734422233,2.3067905225005023e-08,80656.31823188999,0.7960159707070318,0.7960159707070318,0.7960159707070318,computed,,,p2db,p2db,p2db,263293.7334494921,0.07218422188143016,-0.06714190050893121,0.001032108307119743,0.006074432368001195,-2.6883825009899054e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,483.8177067440765,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7960159707070318,486.82493318617344,486.82493318617344,489.7249331861734
356,0.007140000000000017,2e-05,483.9679187344878,9.883469772306407e-05,0.18807590807697014,2.3086702581766747e-08,81123.3447079875,0.800625163661362,0.800625163661362,0.800625163661362,computed,,,p2db,p2db,p2db,263207.5264866495,0.07211092349803142,-0.06702724766218629,0.0009937142056877576,0.006077392736750597,-2.695217714808462e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,483.9679187344878,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.800625163661362,486.82493318617344,486.82493318617344,489.7249331861734
357,0.007160000000000017,2e-05,484.11774351806963,9.88281937412264e-05,0.18825269045246992,2.310536170632121e-08,81591.56988468653,0.8052461868708268,0.8052461868708268,0.8052461868708268,computed,,,p2db,p2db,p2db,263121.49582858843,0.07203787518198027,-0.06691307944854621,0.0009555191211677455,0.006080317558337503,-2.7037357066758694e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,484.11774351806963,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8052461868708268,486.82493318617344,486.82493318617344,489.7249331861734
358,0.007180000000000017,2e-05,484.267184533548,9.88216822194538e-05,0.18842843570030396,2.3123884514606356e-08,82060.99671929964,0.8098790695218321,0.8098790695218321,0.8098790695218321,computed,,,p2db,p2db,p2db,263035.6397910027,0.07196507476574296,-0.06679939207239806,0.0009175219382450201,0.006083207343426545,-2.7118366250494796e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,484.267184533548,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8098790695218321,486.82493318617344,486.82493318617344,489.7249331861734
359,0.007200000000000017,2e-05,484.4162451595226,9.881516319293125e-05,0.1886031592101738,2.3142272953178868e-08,82531.62812225787,0.8145238403380989,0.8145238403380989,0.8145238403380989,computed,,,p2db,p2db,p2db,262949.95671988063,0.07189252005081316,-0.06668618171068932,0.0008797215494995384,0.0060860626105106504,-2.720887275035888e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,484.4162451595226,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8145238403380989,486.82493318617344,486.82493318617344,489.7249331861734
360,0.007220000000000017,2e-05,484.56492871247514,9.88086366963058e-05,0.188776876693485,2.316052900698418e-08,83003.46694711744,0.8191805274820374,0.8191805274820374,0.8191805274820374,computed,,,p2db,p2db,p2db,262864.44499275216,0.07182020880696519,-0.0665734445066311,0.00084211685633802,0.006088883887978273,-2.7313061612757594e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,484.56492871247514,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8191805274820374,486.82493318617344,486.82493318617344,489.7249331861734
361,0.007240000000000017,2e-05,484.7132384472207,9.880210276366863e-05,0.1889496043787193,2.31786547232837e-08,83476.51598815442,0.8238491585310084,0.8238491585310084,0.8238491585310084,computed,,,p2db,p2db,p2db,262779.1030185326,0.07174813876562006,-0.066461176574675,0.000804706773912353,0.006091671720390982,-2.7555335712844964e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,484.7132384472207,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8238491585310084,486.82493318617344,486.82493318617344,489.7249331861734
362,0.007260000000000017,2e-05,484.8611775473356,9.879556142855313e-05,0.18912135854001474,2.3196652153785264e-08,83950.77794576056,0.8285297601358063,0.8285297601358063,0.8285297601358063,computed,,,p2db,p2db,p2db,262693.92924313765,0.07167630760545222,-0.06634937391586943,0.0007674902097903629,0.006094426653389599,-2.7540164367761966e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,484.8611775473356,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8285297601358063,486.82493318617344,486.82493318617344,489.7249331861734
363,0.007280000000000017,2e-05,485.00874913650756,9.878901272389266e-05,0.1892921566625096,2.321452349753088e-08,84426.25545845604,0.8332223583366004,0.8332223583366004,0.8332223583366004,computed,,,p2db,p2db,p2db,262608.92214306,0.07160471294971307,-0.06623803255492385,0.0007304661088231849,0.006097149271085517,-2.7674731048477064e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,485.00874913650756,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8332223583366004,486.82493318617344,486.82493318617344,489.7249331861734
364,0.007300000000000017,2e-05,485.1559562631984,9.878245668200878e-05,0.18946201657787906,2.3232270994785294e-08,84902.95104933885,0.8379269780344323,0.8379269780344323,0.8379269780344323,computed,,,p2db,p2db,p2db,262524.08023431024,0.0715333523535324,-0.0661271483776442,0.0006936334102436127,0.006099840168349862,-2.7822180479614156e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,485.1559562631984,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8379269780344323,486.82493318617344,486.82493318617344,489.7249331861734
365,0.0073200000000000175,2e-05,485.3028019017613,9.877589333457855e-05,0.18963095705311978,2.3249896999175877e-08,85380.86712468968,0.8426436429774457,0.8426436429774457,0.8426436429774457,computed,,,p2db,p2db,p2db,262439.4020718948,0.0714622232851468,-0.0660167171856428,0.0006569910706829828,0.006102499969730368,-2.799543380102576e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,485.3028019017613,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8426436429774457,486.82493318617344,486.82493318617344,489.7249331861734
366,0.0073400000000000175,2e-05,485.44928894844696,9.876932271259593e-05,0.18979899795905997,2.3267403998250657e-08,85860.0059558893,0.8473723755824258,0.8473723755824258,0.8473723755824258,computed,,,p2db,p2db,p2db,262354.8862522399,0.07139132311708744,-0.06590673466862125,0.0006205380630348356,0.006105129334863767,-2.823362738046953e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,485.44928894844696,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8473723755824258,486.82493318617344,486.82493318617344,489.7249331861734
367,0.007360000000000018,2e-05,485.5954202120643,9.876274484633424e-05,0.18996616025525365,2.3284794611513666e-08,86340.36964329584,0.852113196578296,0.852113196578296,0.852113196578296,computed,,,p2db,p2db,p2db,262270.5314187102,0.0713206490968066,-0.06579719634854349,0.0005842733696538743,0.006107728958041564,-2.8401245738898795e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,485.5954202120643,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.852113196578296,486.82493318617344,486.82493318617344,489.7249331861734
368,0.007380000000000018,2e-05,485.7411984123032,9.875615976528676e-05,0.19013246661221667,2.3302071666561866e-08,86821.96010453539,0.856866124890554,0.856866124890554,0.856866124890554,computed,,,p2db,p2db,p2db,262186.33626271604,0.07125019832939822,-0.0656880975990563,0.0005481959982841302,0.0061102995881574616,-2.859531418944461e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,485.7411984123032,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.856866124890554,486.82493318617344,486.82493318617344,489.7249331861734
369,0.007400000000000018,2e-05,485.88662616798905,9.874956749810481e-05,0.19029794147911502,2.331923820720475e-08,87304.77902907901,0.8616311771929831,0.8616311771929831,0.8616311771929831,computed,,,p2db,p2db,p2db,262102.2995306443,0.07117996774671499,-0.0655794335701313,0.0005123049731763984,0.006112842030920286,-2.8811601906347795e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,485.88662616798905,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8616311771929831,486.82493318617344,486.82493318617344,489.7249331861734
370,0.007420000000000018,2e-05,486.0317059876534,9.874296807251958e-05,0.19046261156664981,2.333629755244087e-08,87788.82783936185,0.8664083675239265,0.8664083675239265,0.8664083675239265,computed,,,p2db,p2db,p2db,262018.4200294696,0.07110995406946578,-0.0654711991522012,0.00047659934167563117,0.006115357164361913,-2.905421702704969e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,486.0317059876534,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8664083675239265,486.82493318617344,486.82493318617344,489.7249331861734
371,0.007440000000000018,2e-05,486.17644025677873,9.873636151524666e-05,0.19062650632997138,2.3353253355381592e-08,88274.10763974172,0.8711977067825485,0.8711977067825485,0.8711977067825485,computed,,,p2db,p2db,p2db,261934.69663430672,0.07104015376709409,-0.06536338892071406,0.0004410781767777081,0.006117845954348303,-2.9311905585041598e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,486.17644025677873,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8711977067825485,486.82493318617344,486.82493318617344,489.7249331861734
372,0.007460000000000018,2e-05,486.3208312213971,9.87297478518692e-05,0.19078965860480923,2.3370109680884167e-08,88760.61915182516,0.8759992020905518,0.8759992020905518,0.8759992020905518,computed,,,p2db,p2db,p2db,261851.12829809642,0.0709705629913481,-0.06525599705872752,0.00040574058155905935,0.006120309475012172,-2.9608325296734406e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,486.3208312213971,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8759992020905518,486.82493318617344,486.82493318617344,489.7249331861734
373,0.007480000000000018,2e-05,486.4648809694742,9.872312710669317e-05,0.19095210539735444,2.3386871101938858e-08,89248.3626405869,0.8808128560630338,0.8808128560630338,0.8808128560630338,computed,,,p2db,p2db,p2db,261767.714062603,0.07090117752240352,-0.06514901727533078,0.0003705856933094237,0.0061227489340898176,-2.9937076507016713e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,486.4648809694742,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8808128560630338,486.82493318617344,486.82493318617344,489.7249331861734
374,0.007500000000000018,2e-05,486.6085914066317,9.871649930256381e-05,0.19111388900602186,2.3403542836600167e-08,89737.33781926094,0.8856386658698341,0.8856386658698341,0.8856386658698341,computed,,,p2db,p2db,p2db,261684.45307272582,0.07083199266824941,-0.06504244269641216,0.0003356126931250182,0.00612516570890181,-3.043939537060447e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,486.6085914066317,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8856386658698341,486.82493318617344,486.82493318617344,489.7249331861734
375,0.007520000000000018,2e-05,486.75196421857163,9.87098644606492e-05,0.1912750579798025,2.342013086478205e-08,90227.5437061556,0.890476621822409,0.890476621822409,0.890476621822409,computed,,,p2db,p2db,p2db,261601.3445985642,0.07076300314834684,-0.0649362656613987,0.00030082080284012385,0.006127561377180321,-3.0873920642271457e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,486.75196421857163,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.890476621822409,486.82493318617344,486.82493318617344,489.7249331861734
376,0.007540000000000018,2e-05,486.8950008379609,9.870322260014827e-05,0.19143566929550151,2.3436642194143758e-08,90718.97849299337,0.8953267060744472,0.8953267060744472,0.8953267060744472,computed,,,p2db,p2db,p2db,261518.38805496166,0.07069420294931393,-0.06483047761014055,0.00026620930964187973,0.00612993778678326,-3.1379679965581886e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,486.8950008379609,489.82493318617344,True,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.8953267060744472,486.82493318617344,486.82493318617344,489.7249331861734
377,0.007560000000000018,2e-05,487.03770238799945,9.869657373792858e-05,0.1915957903617089,2.3453085104515255e-08,91211.6393291379,0.9001888904923554,0.9001888904923554,0.9001888904923554,computed,,,p2db,p2db,p2db,261435.58303464224,0.07062558513964132,-0.06472506878247532,0.00023177756939705299,0.0061322971199866145,-3.1934235620451057e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,487.03770238799945,489.82493318617344,True,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.9001888904923554,486.82493318617344,486.82493318617344,489.7249331861734
378,0.007580000000000018,2e-05,487.1800696142613,9.868991788805888e-05,0.19175550209598247,2.3469469523424622e-08,91705.52205926727,0.9050631340662944,0.9050631340662944,0.9050631340662944,computed,,,p2db,p2db,p2db,261352.92934825708,0.07055714160472154,-0.06462002789412723,0.0001975250251019237,0.006134641992096128,-3.2563998910578595e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,487.1800696142613,489.82493318617344,True,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.9050631340662944,486.82493318617344,486.82493318617344,489.7249331861734
379,0.007600000000000018,2e-05,487.3221027937272,9.868325506119638e-05,0.19191490306610215,2.3485807531464725e-08,92200.62087436114,0.909949379465691,0.909949379465691,0.909949379465691,computed,,,p2db,p2db,p2db,261270.42707780388,0.07048886270491504,-0.06451534167956964,0.0001634512286585883,0.006136975584126612,-3.330122622102749e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,487.3221027937272,489.82493318617344,True,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.909949379465691,486.82493318617344,486.82493318617344,489.7249331861734
380,0.007620000000000018,2e-05,487.4638016121569,9.867658526378064e-05,0.19207411510082054,2.3502114046959216e-08,92696.9278422048,0.9148475484056727,0.9148475484056727,0.9148475484056727,computed,,,p2db,p2db,p2db,261188.07664861274,0.07042073681338509,-0.0644109942736001,0.00012955587034633868,0.006139301822519946,-3.4123886147319205e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,487.4638016121569,489.82493318617344,True,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.9148475484056727,486.82493318617344,486.82493318617344,489.7249331861734
